id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionId	datasetName	ownerInstitutionCode	basisOfRecord	occurrenceId	fieldNumber	recordedBy	verbatimEventDate	year	month	day	continent	country	countryCode	stateProvince	county	locality	decimalLatitude	decimalLongitude	verbatimLongitude	verbatimLatitude	geodeticDatum	verbatimCoordinateSystem	taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	vernacularName	occurrenceRemarks	lifeStage	habitat	sex	eventRemarks	organismRemarks	disposition	fieldNotes
1181	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-004	REMAPE-2018-04	Cesar Soledispa 	22/01/2018	2018	1	22	South America	Ecuador	EC	Santa Elena	Santa Elena	Olón	-1.78881354	-80.76224903	526443	9802280	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde				Hembra			Enterrada	El especimen tiene una fractura en el caparazón  por lo que se presume recibio un fuerte golpe y  esa fue la causa de muerte 
1182	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-005	REMAPE-2018-05	Cesar Soledispa 	22/01/2018	2018	1	22	South America	Ecuador	EC	Santa Elena	Santa Elena	Ayangue	-1.98211312	-80.75172913	527610	9780914	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde				Hembra			Enterrada	El especimen tiene una fractura en el caparazón mismo que se encontraba abierto y se econtraba con las viseras expuestas  por lo que se presume se golpio con alguna embarcación  y  esa fue la causa de muerte 
1183	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-006	REMAPE-2018-06	Cesar Soledispa 	22/01/2018	2018	1	22	South America	Ecuador	EC	Santa Elena	Santa Elena	Ayangue	-1.98175124	-80.75178313	527604	9780954	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde				Hembra			Enterrada	No posee fracturas ni golpes por el estado en descomposición no se dientifica la cuasa de muerte 
1184	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-007	REMAPE-2018-07	Veronica Chipe | Alex Borbor 	05/05/2018	2018	5	5	South America	Ecuador	EC	Santa Elena	Santa Elena	Palmar 	-2.03359772	-80.73581401	529379	9775223	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina							Enterrada	Por el estado de descomposición el especimen no posee extremidades ni cabeza. 
1185	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-008	REMAPE-2018-08	Veronica Chipe 	12/06/2018	2018	6	12	South America	Ecuador	EC	Santa Elena	Santa Elena	Valdivia 	-1.91903291	-80.72773962	530279	9787886	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	muerto			Hembra	Aparenete estado de descomposición 		Enterrada	Individuo juvenil no presentaba extremidades ni cabeza 
1186	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-009	REMAPE-2018-09	Veronica Chipe 	12/06/2018	2018	6	12	South America	Ecuador	EC	Santa Elena	Santa Elena	Playa Bruja 	-1.9143828	-80.72841473	530204	9788400	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto				Aparenete estado de descomposición 		Enterrada	Ruptura del plastrom por efecto de a descomposición 
1187	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-010	REMAPE-2018-10	Cesar Soledispa 	13/06/2018	2018	6	13	South America	Ecuador	EC	Santa Elena	Santa Elena	Playa Bruja 	-1.91694308	-80.72849482	530190	9758362	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde				Hembra			Enterrada	
1188	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-011	REMAPE-2018-11	Cesar Soledispa 	13/06/2018	2018	6	13	South America	Ecuador	EC	Santa Elena	Santa Elena	Playa Bruja 	-1.91694308	-80.72809962	530239	9788117	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto			Hembra	Avanzado estado de descomposición		Enterrada	
1189	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-012	REMAPE-2018-12	Cesar Soledispa 	24/06/2018	2018	6	24	South America	Ecuador	EC	Santa Elena	Santa Elena	Playa Rosada	-2.00608762	-80.74933363	527876	9778264	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	muerto			Hembra	Avanzado estado de descomposición		Enterrada	
1190	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-013	REMAPE-2018-13	Veronica Chipe|Alex Borbor|Alex Pilay 	05/07/2018	2018	7	5	South America	Ecuador	EC	Santa Elena	Santa Elena	Valdivia 	-1.47624395	-80.72608445	5302047	9787942	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto			Hembra	Avanzado estado de descomposición		Enterrada	
1191	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-014	REMAPE-2018-14	Veronica Chipe	05/07/5018	2018	7	5	South America	Ecuador	EC	Santa Elena	Santa Elena	Playa Bruja 	-1.90487435	-80.72878488	530163	9789451	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	muerto				Avanzado estado de descomposición		Enterrada	Visceras fuera del cuerpo provocado por aves de carroña 
1192	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-015	REMAPE-2018-15	Veronica Chipe|Alex Borbor|Alex Pilay 	05/07/5018	2018	7	5	South America	Ecuador	EC	Santa Elena	Santa Elena	Valdivia 	-1.92345668	-80.72608445	530463	9787397	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto				Avanzado estado de descomposición		Enterrada	
1193	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-016	REMAPE-2018-16	Veronica Chipe|Alex Borbor|Alex Pilay 	05/07/5018	2018	7	5	South America	Ecuador	EC	Santa Elena	Santa Elena	Valdivia 	-1.92375526	-80.72624626	530445	9787364	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	muerto				Avanzado estado de descomposición		Enterrada	
1194	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2018-017	REMAPE-2018-17	"Jhon Tapia, Cesar Soledispa, Veronica Chipe"	14/07/2018	2018	7	14	South America	Ecuador	EC	Santa Elena	Santa Elena	Ayangue 	-1.97946287	-80.75542523	527199	9781207	WGS84	UTM	ec.bio.spp.45447	Eretmochelys imbricata	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Eretmochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Eretmochelys	imbricata	Tortuga carey	muerto				Fresco		Enterrada	"Especie juvenil hallada en las rocas de la rada de Ayangue, se presume que trajo conisgo la marea alta y durante la baja mar murio "
