id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionId	datasetName	ownerInstitutionCode	basisOfRecord	occurrenceId	fieldNumber	recordedBy	verbatimEventDate	year	month	day	eventTime	continent	country	countryCode	stateProvince	county	locality	decimalLatitude	decimalLongitude	verbatimLongitude	verbatimLatitude	geodeticDatum	verbatimCoordinateSystem	taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	vernacularName	occurrenceRemarks	lifeStage	habitat	sex	eventRemarks	organismRemarks	disposition	fieldNotes	LCC	cm/m	ACC	cm/m	Envergadura	cm/m	Longitud Total	
543	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-040		"Ladines, Beatriz"	ND	2017	7	29	ND	South America	Ecuador	EC	Santa Elena	Salinas	Punta Brava	-2.202630011	-80.99614185	ND	ND	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	Macho		Flotabilidad		"presenta problemas de flotabilidad por efecto de gases intestinales, se trasla al parque nacional Machallla el 01/08/2017"								
544	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-041		"Ladines, Beatriz"	ND	2017	7	28	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.24187593	-80.95354814	505165	9752204	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Avanzado estado de descomposicion	Mutilación	Entierro técnico									
545	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-042		"Ladines, Beatriz"	ND	2017	7	28	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.27580139	-80.92096256	508788	9748454	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Avanzado estado de descomposicion	sin identificar	Entierro técnico									
546	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-043		"Ladines, Beatriz"	ND	2017	7	29	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.280297657	-80.91789543	509129	9747957	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Vivo	ND	Playa	hembra	Fresco	Enmalle	Entierro técnico									
547	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-044		"Ladines, Beatriz"	ND	2017	7	29	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.280198137	-80.91787745	509131	9747968	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Vivo	ND	Playa	hembra	Avanzado estado de descomposicion	sin identificar	Entierro técnico									
548	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-045		"Ladines, Beatriz"	ND	2017	7	29	ND	South America	Ecuador	EC	Santa Elena	Salinas	Diablica	-2.294211903	-80.9130829	511146	9747950	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Vivo	ND	Playa	hembra	Avanzado estado de descomposicion	Mutilación	Entierro técnico									
549	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-046		"Ladines, Beatriz"	ND	2017	7	29	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.289082187	-80.91346095	509622	9746986	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	hembra	Avanzado estado de descomposicion	sin identificar	Entierro técnico									
550	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-047		"Ladines, Beatriz"	ND	2017	7	29	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.219937069	-80.97578063	502693	9754629	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	hembra	Aparente grado de descomposicion 	sin identificar	Entierro técnico									
551	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-048		"Ladines, Beatriz"	ND	2017	7	29	ND	South America	Ecuador	EC	Santa Elena	Salinas	Muelle Salinas	-2.205467	-80.968441	ND	ND	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	Macho		Flotabilidad	Entierro técnico	estado de animal grave fallecio el 30/07/2017								
552	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-049		"Ladines, Beatriz"	ND	2017	7	30	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.226930406	-80.96887352	503461	9753856	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	hembra	Aparente grado de descomposicion 	Fracturas	Entierro técnico									
553	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-050		"Ladines, Beatriz"	ND	2017	7	30	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.216987736	-80.97882046	502355	9754955	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Aparente grado de descomposicion 	Fracturas	Entierro técnico	Corte producto colición con helice								
554	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-051		"Ladines, Beatriz"	ND	2017	7	30	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.207859247	-80.98931587	501188	9755964	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	hembra	Aparente grado de descomposicion 	sin identificar	Entierro técnico									
555	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-052		"Ladines, Beatriz"	ND	2017	7	30	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.219747081	-80.97590655	502679	9754650	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Aparente grado de descomposicion 	sin identificar	Entierro técnico									
556	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-053		"Ladines, Beatriz"	ND	2017	7	30	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.219801361	-80.97576265	502695	9754644	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	hembra	Aparente grado de descomposicion 	sin identificar	Entierro técnico									
557	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-054		"Ladines, Beatriz"	ND	2017	7	30	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.2478107	-80.9484036	505737	9751548	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Aparente grado de descomposicion 	Anzuelo 	Entierro técnico									
558	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-055		"Ladines, Beatriz"	ND	2017	7	30	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.266573696	-80.92885956	507910	9749474	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	hembra	Aparente grado de descomposicion 	sin identificar	Entierro técnico									
559	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-056		"Ladines, Beatriz"	ND	2017	7	31	ND	South America	Ecuador	EC	Santa Elena	Salinas	Tres cruces	-2.196432697	-81.00155584	499827	9757227	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Avanzado estado de descomposicion	azulo	Entierro técnico									
560	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-07-057		"Ladines, Beatriz"	ND	2017	7	31	ND	South America	Ecuador	EC	Santa Elena	Salinas	Diablica	-2.294211903	-80.9130829	ND	ND	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	hembra		Flotabilidad		Se trasladoal  sentro de resate  machalilla								
561	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-08-001		"Ladines, Beatriz"	ND	2017	8	2	ND	South America	Ecuador	EC	Santa Elena	Salinas	Tres cruces	-2.188905429	-81.00651112	499276	9758059	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Fresco	Depredado	Entierro técnico	fue encontrada depredada por perros anidadndo en la playa Tres Cruces								
562	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMACOPSE-TM-2017-08-002		"Ladines, Beatriz"	ND	2017	8	4	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.231055835	-80.96521307	503868	9753400	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Aparente grado de descomposicion 	sin identificar	Entierro técnico	presenta deformidad en el caparazon								
